11987,3657
11987,10494
11987,4611
11987,6154
11987,8513
11987,10550
11987,6157
11987,4427
11987,8551
11987,5979
11987,10730
11987,5790
11987,8462
11987,8396
11987,5130
13805,634
13805,11106
13805,1820
13805,3407
13805,237
13805,7922
13805,1559
13805,5363
13805,1180
13333,13119
13333,9837
13333,8643
13333,11837
13333,13539
13333,4539
13333,3831
13333,12966
13333,1597
13333,3256
13333,9200
13333,13663
13333,2461
13333,2315
13333,9130
13333,12241
13333,2145
13333,7182
13333,12029
13333,12976
13119,10929
13119,6871
13119,2698
13119,2315
10278,647
10278,12760
10278,5326
10278,10070
10278,8000
10278,2983
10278,11574
10278,6935
10278,10639
10278,607
10278,4071
10278,12228
10278,1150
647,8324
647,4454
647,5326
647,2810
647,11574
647,246
647,2330
647,6594
13425,7309
13425,6752
13425,9954
13425,5672
13425,2102
13425,4490
13425,5412
13425,1887
13425,7291
7309,6212
7309,5567
7309,11498
7309,13518
7309,8775
7309,10698
7309,12760
7309,2450
7309,11565
7309,8189
7309,3960
7309,3407
7309,13727
7309,3350
7309,9883
7309,3430
7309,13419
7309,5964
7309,5001
7309,12973
7309,1407
7309,2357
7309,475
7309,4842
7309,9440
7309,13104
7309,5477
7309,11781
7309,7177
7309,9100
7309,8222
7309,5738
7309,9433
7309,12457
7309,11183
7309,7004
7309,9916
7309,1259
7309,5008
7309,4506
7309,5716
7309,877
7309,6739
7309,13831
7309,23
7309,2298
7309,1160
7309,6275
7309,11932
7309,12178
7309,10861
7309,13028
7309,1258
7309,6562
7309,11307
7309,11786
7309,633
7309,9308
7309,6740
7309,893
7309,9129
7309,9470
7309,5454
6337,10036
6337,12555
6337,5247
6337,1103
6337,926
6337,3514
6337,5635
6337,1415
6337,326
6337,6514
6337,7862
6337,13251
6337,5248
6337,2505
6337,5103
6337,11627
6337,4255
3153,9680
3153,9611
3153,10592
13644,9176
13644,8308
13644,4459
13644,399
13644,5708
13644,7942
13644,13082
13644,2498
13644,1408
13644,4358
13644,3300
6017,8527
6017,3667
6017,13495
2205,3972
2205,7712
2205,171
3972,7712
3972,11688
3972,6667
3972,9902
3972,675
3972,7025
3972,10190
3972,3407
3972,7652
3972,171
3972,8576
3972,11194
3972,1473
3972,4696
3972,4625
3972,13768
3972,7311
3972,6544
3972,10747
3972,10410
3972,12541
3972,2764
3972,9038
3972,8183
3972,5657
3972,4026
3972,2451
3972,1048
3972,8704
3972,6392
3972,2309
3972,6121
3972,13092
7712,6667
7712,675
7712,318
7712,171
7712,3668
4822,363
4822,1024
4822,11809
9967,9176
9967,10431
9967,3347
9967,10139
9967,1689
6212,10917
6212,10934
6212,3277
6212,13584
6212,3830
6212,7004
6212,4053
6212,10877
6212,9617
6212,10590
10917,10934
10917,3277
10917,13584
10917,3013
10917,4013
10917,7177
10917,1473
10917,1137
10917,2587
10917,4053
10917,10877
10917,9617
10917,1479
10917,5813
10934,3277
10934,11335
10934,13584
10934,4322
10934,3830
10934,1473
10934,1137
10934,4696
10934,895
10934,4750
10934,922
10934,13170
10934,4053
10934,13206
10934,4760
10934,10877
10934,9617
10934,755
3277,3221
3277,11968
3277,3917
3277,11335
3277,9904
3277,5881
3277,12885
3277,1473
3277,1137
3277,4696
3277,8833
3277,10118
3277,13623
3277,7221
3277,10918
3277,9145
3277,13206
3277,267
3277,7666
3277,20
3277,9111
3277,7169
6433,11342
6433,6774
6433,12053
11342,6774
11342,13740
11342,6156
11342,3656
11342,274
11342,12419
11342,4402
11342,8641
11342,6777
11342,622
11342,3653
11342,5785
11342,7347
11342,2086
11342,3668
11342,6696
11342,8463
11342,4842
11342,13106
11342,12056
11342,4536
11342,1473
11342,84
11342,895
11342,12524
11342,6225
11342,3599
11342,2785
11342,8642
11342,4665
11342,13681
11342,11235
11342,8391
11342,593
11342,7244
11342,12531
11342,6166
11342,3623
11342,7900
11342,8448
11342,6009
11342,8902
11342,12053
11342,4915
11342,8270
11342,4803
11342,6670
11342,7515
11342,8225
11342,12899
11342,3644
11342,113
11342,83
11342,7690
6774,5274
6774,6911
6774,13081
6774,11380
6774,11316
6774,8643
6774,5964
6774,3668
6774,8463
6774,6748
6774,8306
6774,13106
6774,1825
6774,1838
6774,12056
6774,12524
6774,6225
6774,5929
6774,11481
6774,9340
6774,1416
6774,2946
2151,11688
2151,8415
2151,1021
2151,5535
2151,8942
2151,241
2151,10649
2151,10494
2151,3573
2151,3382
2151,8244
2151,9525
2151,9861
2151,11772
2151,10870
2151,8414
2151,1163
2151,11147
2151,5660
2151,5832
2151,7548
2151,6
2151,8173
2151,2519
2151,8066
2151,3793
2151,10872
2151,13572
2151,12825
2151,13853
2151,4232
2151,3847
11688,13740
11688,10649
11688,10494
11688,11409
11688,7652
11688,1249
11688,10083
11688,12524
11688,4625
11688,5887
11688,8548
11688,11777
11688,12020
11688,3570
11688,5319
12944,4265
12944,11658
12944,9505
12944,7066
12944,7073
4265,3560
4265,6950
4265,3514
4265,9505
4265,7333
4265,7913
4265,12530
4265,9467
10250,443
10250,1407
10250,6736
10250,10500
10250,12755
10250,3530
8009,11292
8009,12169
8009,10698
8009,241
8009,5216
8009,6667
8009,320
8009,3537
8009,3883
8009,6882
8009,8160
8009,3069
8009,5964
8009,8320
8009,9946
8009,2879
8009,13449
8009,7409
8009,9851
8009,12702
8009,5008
8009,1144
8009,1964
8009,4236
8009,8549
8009,99
8009,1882
8009,11390
8009,11293
8009,9919
8009,1107
8009,4195
8009,2637
8009,10369
8009,12945
8009,11647
8009,6951
8009,2028
8009,13308
8009,8847
8009,3781
8009,8464
11292,5964
11292,8320
11292,7409
11292,11339
11292,9810
420,4691
420,10194
4691,10194
4691,7805
4691,9420
4691,11367
4691,13117
4691,4120
4691,1062
4691,13028
4691,3662
4691,4883
4691,10134
4691,5322
4691,3103
4691,44
4691,3941
4691,7836
4691,10584
4691,13216
4691,5146
4691,7524
4691,7180
4691,4904
4691,556
4691,7521
4691,11100
4691,2780
4691,3853
4691,4577
4691,4269
4691,5389
4691,4699
4691,7236
4691,3626
4691,2573
5491,9732
5491,11436
5491,830
5491,1829
5491,1731
5491,331
5491,11327
5491,7531
5491,1678
5491,12332
9732,11436
9732,12794
9732,12039
9732,830
9732,8956
9732,1829
9732,7453
9732,3078
9732,3611
9732,1731
9732,331
9732,9250
9732,1657
9732,7884
9732,12061
9732,1678
9732,12332
9732,6677
2646,6399
2646,6912
2646,2047
2646,10148
2646,13570
2646,12485
2646,2647
5404,1709
5404,300
5404,4661
5404,8746
5404,3156
5404,6039
5274,6751
5274,6911
5274,13081
5274,3294
6751,6911
6751,5940
6751,5945
6751,1766
6751,603
6751,5952
6751,4271
6751,810
6751,2787
6751,1932
6751,2786
6911,11316
6911,241
6911,4459
6911,5649
6911,3830
6911,6882
6911,7745
6911,461
6911,7849
6911,4602
6911,8988
6911,6755
6911,3978
6911,8183
6911,12242
6911,12172
6911,8898
6911,4543
6911,6668
6911,12902
6911,7093
6911,5921
6911,6069
6911,6316
5567,11498
5567,8189
5567,3960
5567,12648
5567,6172
5567,2422
5567,475
5567,9440
5567,13104
5567,4039
5567,5738
5567,12457
5567,11183
5567,9916
5567,6739
5567,23
5567,13028
5567,11307
5567,11786
5567,633
5567,9308
5567,6740
5567,893
5567,9129
5567,9470
5567,11418
11498,3960
11498,12648
11498,6172
11498,2422
11498,9440
11498,13104
11498,11076
11498,11706
11498,12457
11498,11183
11498,11307
11498,11786
11498,633
11498,2788
11498,9129
11498,11593
11498,4220
11498,4846
11498,13846
11498,7462
11498,3840
5855,10725
5855,1984
10725,1984
10725,2840
10725,2415
10725,4058
1984,2840
4986,1761
4986,6701
4986,3605
4986,4826
4986,3996
4986,13773
4986,4658
1761,12116
1761,10121
1761,777
1761,710
1761,2586
1761,6741
1761,2254
1761,10145
1761,5314
1761,11893
1761,2547
9176,9305
9176,8156
9176,9475
9176,10192
9176,7554
9176,2420
9176,2554
9176,9689
9176,10431
9176,10161
9176,7942
9176,12771
9176,10438
9176,1313
9176,3538
9176,2887
9176,727
9176,3326
9176,1253
9176,6503
9176,645
9176,7623
9176,11850
9176,9077
9176,10430
9176,3986
9176,768
9176,3347
9176,6629
9176,5197
9176,10139
9176,8488
9176,1643
9176,1689
9176,1856
9176,3919
9176,978
9176,627
9176,2275
9176,11678
9176,13833
9176,11598
9176,2817
9176,10334
9176,11454
9176,1759
9176,328
9176,8265
9176,6891
9176,6860
9176,9085
9176,12721
12433,11679
12433,12035
12433,4809
12433,1538
12433,1713
12433,13161
12433,12268
12433,2350
12433,7289
12433,9568
12433,13215
12433,6685
12433,9982
12433,12616
12433,7863
12433,11357
12433,4219
12433,9912
12433,166
12433,9722
12433,676
12433,1234
12433,2869
12433,2433
12433,7565
12433,5568
11679,2431
11679,12035
11679,7554
11679,10139
11679,398
11679,1713
6000,717
6000,5468
6000,12949
6000,10497
6000,3318
6000,12125
6000,4726
6000,13640
6000,2259
6000,11882
6000,3846
6000,7177
6000,5824
6000,4133
6000,2581
6000,10049
6000,3072
6000,3073
6896,8573
6896,13162
8573,13162
8573,1918
8573,634
8573,3517
8573,7232
8573,3407
8573,8611
8573,1247
8573,1917
8573,7774
8573,1911
8573,11098
8573,4358
8573,6026
8573,3437
8573,10948
8573,12473
8573,3405
8573,7005
8573,12829
13162,3517
13162,1969
13162,12128
13162,12473
13162,2331
13162,10794
13162,11542
3900,10689
3900,12299
3900,10579
3900,855
3900,12518
3900,10260
3900,3889
3900,10010
3900,11304
3900,8274
3900,3032
3900,8077
3900,11346
3900,7748
3900,8850
3900,459
3900,6536
6187,7604
6187,11739
6187,7975
6187,9301
6187,5354
6187,1980
6187,3485
6187,7974
6187,9027
6187,802
7604,11739
7604,7975
7604,9301
7604,5354
7604,1980
7604,3485
7604,3085
7604,11267
7604,4839
7604,8235
7604,12299
7604,3634
7604,8715
7604,3645
7604,120
7604,4586
7604,12520
7604,10707
7604,6158
7604,7974
7604,9027
7604,802
7604,7786
11739,7975
11739,9301
11739,5354
11739,1980
11739,3485
7975,9301
7975,5354
7975,1980
7975,3485
7975,8181
7975,7974
7975,9027
7975,802
7975,4046
7975,10459
7975,2570
7975,1451
7975,11376
7975,4442
7975,1868
7975,3743
9301,5354
9301,1980
9301,3485
5354,1980
5354,3485
5354,5286
5354,11376
5354,8398
5354,3289
5354,11255
1980,3485
1980,209
1980,962
1980,5369
1980,5571
1980,10115
1980,10660
3485,9318
3485,2879
3485,7548
3485,209
3485,962
3485,5369
3485,5571
3485,10115
3485,10660
3485,3276
3485,12083
3485,3788
3485,7974
3485,9027
3485,802
3485,3116
3485,12912
3485,10459
3485,5420
3485,216
3485,8969
3485,4409
3485,2570
3485,11821
3485,10937
3485,2497
3485,1005
3485,1451
3485,9846
3485,5286
3485,555
3485,10596
3485,10294
3485,12705
3485,11376
3485,8398
3485,3289
3485,11255
3485,5861
3485,13604
3485,7992
3485,4442
3485,3671
3485,11388
3485,1868
3485,3743
2116,7218
2116,11778
2116,8598
2116,1119
2116,11339
2116,7192
2116,5368
2116,7121
2116,5947
2116,9017
7218,11778
11778,4037
11778,817
11778,9702
11778,13680
1021,5535
1021,8414
1021,2315
1021,9130
1021,2145
1021,12029
1021,9907
1021,7098
1021,7161
1021,12976
5535,8414
5535,9186
5535,6193
5535,12702
5535,1022
5535,2825
5535,4413
5535,11155
5535,4594
949,950
949,4721
949,5132
949,6606
949,8220
949,12492
949,1773
949,1960
950,4721
950,5132
950,6606
950,8220
950,12492
950,1960
4721,5132
4721,6606
4721,8220
4721,12492
4721,10932
4721,4554
4721,2173
4721,10990
4721,10991
4721,8987
4721,11094
4721,5710
4721,651
4721,4871
4721,10668
4721,1773
4721,12892
4721,1784
4721,5704
4721,10147
4721,327
4721,797
4721,9488
5132,6606
5132,8220
5132,12492
5132,5793
5132,10161
5132,539
5132,12182
5132,12564
5132,5710
5132,12493
5132,11943
5132,2529
5132,1773
5132,11070
5132,5550
5132,7011
6606,8220
6606,12492
6606,5710
6606,11943
6606,11070
8220,12492
12492,10161
12492,5710
12492,11943
12492,5550
12492,9621
12492,5110
5186,9569
5186,86
9569,12140
9569,1253
9569,86
9569,8252
9569,7153
9569,10626
8838,7889
8838,11951
8838,4826
8838,10672
8838,7861
8838,7578
8838,6376
8838,12731
8838,10273
3221,11968
3221,3917
3221,13064
3221,4696
3221,267
3221,7666
3221,7169
11968,3917
11968,10663
11968,333
11968,3963
11968,13096
11968,5523
11968,3217
11968,6675
11968,3475
11968,11689
3917,13064
3917,4696
3917,267
3917,7666
3917,7169
13745,11580
11580,4848
11580,4322
11580,12354
11580,10663
11580,9203
11580,10781
11580,3532
11580,829
11580,333
11580,12424
11580,10109
11580,6703
11580,1746
11580,4316
11580,1656
11580,12423
4272,8388
4272,3808
4272,13774
4272,3880
4272,6240
8388,3808
8388,13774
8388,3880
8388,6240
3808,13774
3808,3880
3808,6240
13774,3880
13774,6240
3880,6240
6240,10311
6240,13253
6240,7542
6240,3116
6240,2477
6240,4268
6240,8803
1918,8308
1918,13081
1918,3517
1918,11565
1918,8611
1918,4013
1918,3555
1918,13082
1918,6027
1918,5742
1918,6052
1918,4022
1918,1832
1918,10645
8308,13081
8308,12475
8308,4459
8308,3517
8308,4013
8308,3668
8308,11386
8308,237
8308,1917
8308,6143
8308,4358
8308,4276
8308,1832
13081,6759
13081,8643
13081,6745
13081,5964
13081,4611
13081,6154
13081,8463
13081,1917
13081,1931
13081,5929
13081,5685
13081,8192
13081,8281
13081,13293
13081,1930
6552,4979
6552,7593
4979,7593
4979,12688
7593,7784
7593,3407
7593,6208
7593,11098
7593,8960
7593,12431
7593,7894
7593,2161
7784,11409
7784,1597
7784,8408
7784,4470
7784,13047
7784,1444
7784,12297
7784,473
7784,2201
7784,2972
7784,8632
7784,11685
7784,11447
7784,5988
7784,5989
7784,12058
7784,10785
7784,9842
7784,4494
7784,7894
7784,8255
7784,2161
7784,1558
7784,13837
7784,10867
7784,13192
2814,8984
2814,12147
2814,1408
2814,1780
2814,6210
2814,12561
8984,12147
8984,8174
8984,3538
8984,9555
8984,8987
8984,3770
8984,5220
8984,2828
8984,291
8984,1294
8984,3015
8984,3494
8984,8615
8984,735
12147,1780
12147,6210
2431,12035
2431,11354
2431,2362
2431,7134
2431,8918
2431,5538
2431,8741
2431,221
12035,11354
12035,1713
12035,3975
12035,12305
12035,7352
10452,13622
10452,10276
10452,6741
10452,11946
10452,12033
10452,13598
10452,13460
10452,12849
428,6353
428,6873
428,3108
428,6905
428,5176
6353,6873
6353,241
6353,12475
6353,13560
6353,3294
6353,1698
6353,5683
6353,8428
6353,1912
6353,772
6353,11735
6353,13546
6353,11450
6873,241
6873,13560
6873,8692
6873,10344
6873,1912
6873,11484
6873,7761
6873,13129
4137,8015
4137,5708
4137,4039
8015,4204
8015,8928
8015,8158
8015,5151
8015,9288
9305,2858
9305,2420
9305,7942
9305,3538
9305,6503
9305,11072
9305,3500
9305,10487
9305,3187
4919,5805
4919,9188
4919,5429
4919,5936
5805,241
5805,28
5805,5964
5805,171
5805,1043
5805,7419
5805,1911
5805,12643
1841,1287
1841,2464
1841,8238
1841,11807
1841,3947
1841,7552
1841,4096
1287,2464
1287,8238
1287,11807
1287,3947
1287,7751
1287,9639
1287,3207
1287,7552
1287,4096
11776,8765
11776,8358
11776,13692
11776,3203
11776,7193
11776,5703
11776,10235
11776,11361
11776,12832
8765,8358
8358,13692
8358,8430
8358,13539
8358,3425
8358,5703
8358,12811
8358,1320
8358,11732
8358,5009
4021,5329
5329,7069
5329,13314
5329,3960
5329,13340
5329,9974
5329,8409
5329,11154
5329,7840
5329,1247
5329,5655
5329,9185
5329,7911
5329,10783
5329,13825
3400,6879
3400,8319
6879,8319
6879,1431
6879,5069
6879,6006
6879,1217
6879,5569
6879,5715
8319,4505
8319,1431
8319,3086
8319,13803
8319,5820
8319,3486
8319,4709
8319,9725
8319,10856
8319,6059
8319,10892
8319,7110
8156,13643
8156,7554
8156,2420
8156,10431
8156,6503
8156,13046
8156,2236
8156,9695
8156,1100
8156,6004
8156,11074
8156,12418
13643,727
13643,7592
13643,10044
13643,2236
13643,1913
13643,6004
13643,11074
13643,12418
9318,7985
9318,11234
9318,8776
9318,4402
9318,2450
9318,164
9318,4453
9318,962
9318,11735
9318,3276
9318,12462
9318,3269
9318,8007
9318,1263
9318,12518
9318,7974
9318,6576
9318,8274
9318,3032
9318,11112
9318,4019
9318,10735
9318,8621
9318,6106
9318,3381
9318,5861
9318,13604
9318,7992
9318,3671
7985,11234
7985,9620
7985,4505
7985,8776
7985,12419
7985,4402
7985,2450
7985,164
7985,3086
7985,13682
7985,7296
7985,4914
7985,4453
7985,3599
7985,12462
7985,3269
7985,8007
7985,1263
7985,13574
7985,1744
7985,13681
7985,1301
7985,11657
7985,8967
7985,11583
7985,10735
7985,9634
7985,11227
7985,2637
7985,7463
7985,12381
7985,5518
7985,11869
7985,11729
7985,9217
11234,4453
11234,12462
4848,4322
4848,5164
4848,13594
4848,5155
4848,4864
4848,10976
4848,7935
4848,4166
3909,2858
3909,9620
3909,12475
3909,3862
3909,8983
3909,2080
3909,8285
3909,7721
3909,1790
3909,1744
3909,10644
3909,10998
3909,2875
3909,4271
3909,12728
3909,2570
3909,1979
3909,12746
2858,8174
2858,12791
2858,2420
2858,13152
2858,6503
2858,8983
2858,2080
2858,3402
2858,6268
2858,6614
2858,1790
2858,4953
2858,3401
2858,1979
12250,594
12250,6696
12250,6027
12250,9507
594,6696
1390,2173
1390,11933
1390,2888
1390,8194
1390,8827
1390,11738
1390,9813
1390,10276
1390,11421
1390,7411
1390,3080
1390,8636
1390,3373
1390,7592
1390,7563
1390,651
1390,5635
1390,6408
1390,2334
1390,8839
1390,1227
1390,1856
1390,2070
1390,9978
1390,2133
1390,1409
1390,5422
1390,9977
1390,12374
7249,13740
13740,12419
13740,11903
13740,11409
13740,3668
13740,343
13740,12913
13740,12524
13740,6225
13740,13600
13740,4914
13740,5887
13740,2048
13740,8642
13740,9416
13740,4915
13740,6287
13740,83
8910,666
8910,3411
8910,3748
8910,13667
8910,1673
666,9847
666,12367
666,3411
666,3748
666,13667
666,1673
666,10401
666,9316
9620,10777
9620,4505
9620,438
9620,10649
9620,4402
9620,2450
9620,9741
9620,4644
9620,8736
9620,6568
9620,70
9620,3667
9620,2769
9620,6305
9620,10163
9620,945
9620,6696
9620,1326
9620,8216
9620,164
9620,11582
9620,3086
9620,8738
9620,9147
9620,7457
9620,13776
9620,10550
9620,1336
9620,5008
9620,8007
9620,13574
9620,1744
9620,10116
9620,6914
9620,272
9620,2682
9620,1006
9620,4960
9620,492
9620,2588
9620,13556
9620,1890
9620,9539
9620,7731
9620,481
9620,5420
9620,11471
9620,6868
9620,4522
9620,1315
9620,1663
9620,6913
10777,4505
10777,3263
10777,11551
10777,8775
10777,6898
10777,10649
10777,2609
10777,13692
10777,2450
10777,28
10777,622
10777,10959
10777,7614
10777,11334
10777,9741
10777,13127
10777,10297
10777,4644
10777,8736
10777,6568
10777,6281
10777,5349
10777,8137
10777,12422
10777,4842
10777,3086
10777,8738
10777,464
10777,5168
10777,9853
10777,13776
10777,10550
10777,1554
10777,10588
10777,2922
10777,2527
10777,13574
10777,2454
10777,6009
10777,5390
10777,5933
4505,491
4505,438
4505,2609
4505,13692
4505,10959
4505,7017
4505,9741
4505,10870
4505,4158
4505,1368
4505,3086
4505,8738
4505,464
4505,4425
4505,10989
4505,13776
4505,10550
4505,5008
4505,13574
4505,1744
4505,4779
4505,3185
4505,6059
4505,4237
4505,7832
4505,6806
4505,10512
4505,13693
4505,4805
4505,10892
4505,1398
4505,10776
4505,8475
4505,2885
4505,3395
4505,7062
4505,12876
4505,3432
4505,4239
4505,5999
4505,2841
4505,2994
6679,5096
6679,1559
6679,5992
6679,2867
6679,8932
2285,2651
2285,8174
2285,2554
2285,1312
2285,8166
2285,12183
2285,9007
2285,1589
2285,125
2285,8579
2651,8174
2651,9043
2651,8166
2651,12183
2651,3666
2651,2550
2651,125
2651,8579
8174,5489
8174,4041
8174,3770
8174,1312
8174,3402
8174,12183
8174,9007
8174,1589
8174,3401
2726,10625
2726,2812
2726,7319
2726,10627
2726,982
2726,4786
2726,4059
2726,2672
2726,881
2726,12331
2726,12102
2726,9205
10625,2812
10625,7319
10625,6028
10625,1103
10625,2414
10625,10636
10625,982
10625,1840
10625,9857
10625,7903
10625,4059
10625,8236
10625,5661
10625,5409
10625,10254
10625,392
10625,8569
2812,7319
2812,6028
2812,7865
2812,10374
2812,5867
2812,1103
2812,2414
2812,4810
2812,982
2812,503
2812,4438
2812,11040
2812,1840
2812,4786
2812,10243
2812,3439
2812,7903
2812,4059
2812,6317
2812,7460
2812,5661
2812,5409
2812,881
2812,12331
2812,12102
2812,9205
2812,4058
2812,10237
2812,10254
2812,11041
8446,13097
8446,3237
8446,6197
8446,7333
8446,7913
8446,2302
8446,2523
8446,1230
8446,11684
11335,13584
11335,9111
13584,4056
13584,7744
13584,13786
13584,515
13584,1143
13584,9033
13584,1137
13584,9149
13584,10918
13584,13169
13584,13170
13584,2587
13584,4053
13584,12244
13584,2361
13584,4760
13584,4335
13584,4049
13584,11952
13584,2120
13584,6541
13584,359
13584,12005
12327,6625
12327,10282
12327,12482
12327,8867
12327,9941
12327,7215
12327,9775
12327,12545
12327,5312
12327,10742
6625,10282
10282,1625
6112,296
6112,12848
6112,1087
6112,3986
6112,13803
6112,728
6112,13014
6112,8566
6112,4941
6112,332
6112,9257
6112,5658
6112,10848
6112,11019
6112,12103
6112,2817
6112,9584
6112,9659
6112,2856
6112,3973
6112,13391
6112,10825
6112,1369
6112,12850
6112,11830
5385,2632
5385,9170
5385,9298
5385,7377
5385,4350
5385,2524
5385,6479
5385,4349
5385,5519
5385,2104
5385,10471
5385,2484
5385,10527
2632,9170
2632,7490
2632,9298
2632,9302
2632,4350
2632,11638
2632,11008
2632,3836
2632,569
2632,8261
9170,7377
9170,6479
9170,5519
13518,5750
13518,12419
13518,8189
13518,3960
13518,13727
13518,13419
13518,8761
13518,8851
13518,9100
13518,8222
13518,12524
13518,8094
13518,8503
13518,877
13518,7074
5750,5263
5750,11251
5039,6917
5039,11013
5039,6070
5039,5858
5039,1366
5039,5363
5039,10981
5039,4433
5039,7895
5039,557
634,11380
634,8598
634,3407
634,7942
634,3013
634,7532
634,1312
634,2012
634,3580
634,7004
634,11098
634,2235
634,12643
634,2090
634,1177
634,7777
634,11463
634,5664
634,3405
634,10181
634,7203
11380,11740
11380,4459
11380,8970
11380,11090
11380,9440
11380,13104
11380,2319
11380,7409
11380,9524
11380,3132
11380,2625
11380,7556
3263,11551
3263,5933
3263,6803
3263,4447
3263,2911
3263,11950
11551,13806
11551,5933
11551,6803
2921,12169
2921,12592
12169,3537
12169,5964
12169,4740
12169,13449
12169,7409
12169,12618
12169,9497
12169,10500
12169,7016
2846,1161
2846,13112
2846,2801
2846,743
2846,4037
2846,13135
2846,6551
2846,3508
8775,6898
8775,12773
8775,6281
8775,5349
8775,4842
8775,4671
8775,2737
8775,886
8775,1697
8775,9964
8775,13489
8775,11989
8775,5748
8775,8107
8775,5600
8775,5400
8775,1427
8775,10731
8775,10989
8775,12018
8775,11998
8775,4045
8775,4356
8775,4824
8775,9163
8775,5657
8775,3793
8775,3577
8775,9731
8775,3578
8775,7912
8775,4861
8775,6224
8775,6957
8775,9889
8775,2108
8775,12159
7069,6898
7069,7458
7069,10698
7069,8735
7069,13675
7069,3350
7069,13340
6898,7458
6898,7068
6898,13675
6898,9883
6898,6281
6898,5349
6898,6279
6898,11317
6898,4045
6898,2015
6898,5687
7458,5349
7068,10698
7068,13022
7068,5662
10698,13378
10698,10494
10698,11740
10698,6035
10698,2609
10698,3960
10698,3407
10698,13727
10698,3350
10698,9883
10698,13340
10698,8636
10698,5001
10698,11658
10698,1407
10698,6979
10698,4651
10698,13773
10698,9745
10698,13682
10698,2515
10698,3200
10698,8994
10698,5098
10698,6131
10698,5890
10698,12040
10698,5008
10698,13845
10698,5942
10698,2952
10698,1964
10698,5011
10698,6284
10698,6252
10698,12343
10698,9812
10698,6487
10698,5933
10698,9919
10698,4195
10698,11494
10698,12945
10698,12943
10698,4430
10698,12118
10698,11815
4774,11759
11759,10991
11759,8191
11759,9844
11759,10669
11759,1905
11759,8065
11759,2126
